,acousticness,artists,danceability,duration_min,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,genres
6893,0.772,['Vicente Fernández'],0.53,4,0.292,0,3KZI2xeiIRJd8fm84ClxH5,0.0,9,0.31,5,1,Por Tu Maldito Amor,0.59,1989-09-09,0.0342,4,0.39299999999999996,"['grupera', 'mariachi', 'ranchera']"
6894,0.0475,['Pixies'],0.669,3,0.7829999999999999,0,0cs671lxX2eoDzr2KMuo3N,0.0296,2,0.115,5,1,Here Comes Your Man,0.68,1989-04-17,0.0295,6,0.8959999999999999,"['alternative rock', 'art rock', 'boston rock', 'garage rock', 'modern rock', 'noise pop', 'permanent wave', 'rock']"
6895,0.866,['Louis Armstrong'],0.507,3,0.0779,0,1UH4viviUjZnS9aWgPGrk0,0.00275,0,0.10800000000000001,5,1,La vie en rose - Single Version,0.65,1989-01-01,0.0544,4,0.326,"['adult standards', 'dixieland', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
6896,0.306,['Don Henley'],0.623,5,0.425,0,3NWcFiL6oCEagrFiTdDr1m,8.65e-05,8,0.10800000000000001,5,1,The End Of The Innocence,0.6,1989-01-01,0.0291,6,0.392,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'yacht rock']"
6897,0.027999999999999997,['Great White'],0.723,5,0.541,0,7pkWZL0kA26s754CwyK0SH,0.00339,0,0.133,5,1,Once Bitten Twice Shy,0.61,1989-01-01,0.0303,7,0.607,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']"
6898,0.00202,['Skid Row'],0.536,3,0.72,0,1jF5Id0OPFU1Mae8BEUF5u,0.000127,7,0.35700000000000004,5,0,Youth Gone Wild,0.63,1989-01-24,0.0436,6,0.633,"['album rock', 'glam metal', 'hard rock', 'metal', 'post-grunge', 'rock']"
6899,0.0040100000000000005,['Fugazi'],0.616,3,0.727,0,5FFowl1Ve4S5OehL6OywSg,0.86,1,0.157,5,0,Waiting Room,0.63,1989,0.0365,5,0.54,"['alternative rock', 'dc hardcore', 'indie rock', 'noise rock', 'post-hardcore', 'post-punk', 'punk']"
6900,0.000736,['Neil Young'],0.491,5,0.883,0,4Y7fEQ4PAzhlLnLviRw2P4,3.19e-05,4,0.369,6,0,Rockin' in the Free World,0.66,1989-09-29,0.0306,7,0.518,"['album rock', 'canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter']"
6901,0.0112,"['Depeche Mode', 'Francois Kevorkian']",0.637,4,0.682,0,1xShPgQbOUa98avWJQFDBY,0.0234,11,0.0473,5,1,Personal Jesus - Original Seven Inch Version,0.6,1989,0.0366,6,0.7140000000000001,[]
6902,0.00371,['The Cure'],0.484,7,0.7759999999999999,0,1tuwC1Ob5vnYZhvg3zyzJg,0.109,9,0.131,5,1,Pictures of You - 2010 Remaster,0.58,1989-05-02,0.0312,9,0.495,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']"
6903,0.736,['Phil Collins'],0.78,5,0.565,0,1NCuYqMc8hKMb4cpNTcJbD,0.0026899999999999997,3,0.063,5,0,Another Day in Paradise - 2016 Remaster,0.74,1989-11-20,0.0306,5,0.365,"['mellow gold', 'rock drums', 'soft rock']"
6904,0.201,['Don Henley'],0.579,5,0.529,0,7jZ4UZAmg006Qx3rVuF7JI,0.0,2,0.231,5,1,The Heart Of The Matter,0.58,1989-01-01,0.025,4,0.38,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'yacht rock']"
6905,0.42,['Bad English'],0.495,4,0.609,0,0tKjVEJlX3IZ5L1rEJc5hh,0.0,7,0.187,5,1,When I See You Smile,0.65,1989-06-15,0.0339,7,0.33,"['album rock', 'glam metal', 'hard rock']"
6906,0.0014,['Red Hot Chili Peppers'],0.47600000000000003,3,0.9790000000000001,0,5arVt2Wg0zbiWwAOZef2Nl,0.0072900000000000005,4,0.0944,6,0,Higher Ground - Remastered,0.65,1989-08-16,0.132,7,0.41600000000000004,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'post-grunge', 'rock']"
6907,0.596,['Roy Orbison'],0.649,4,0.618,0,6r20M5DWYdIoCDmDViBxuz,1.46e-06,9,0.192,5,1,You Got It,0.68,1989,0.0265,6,0.667,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'rockabilly', 'soft rock']"
6908,0.0165,['Elton John'],0.7559999999999999,5,0.42200000000000004,0,0e3yhVeNaTfKIWQRw9U9sY,0.00183,11,0.0368,5,0,Sacrifice,0.73,1989-08-29,0.0292,6,0.48700000000000004,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']"
6909,0.278,['Van Morrison'],0.344,4,0.47700000000000004,0,1VsGYaCBFjCVudtX9IGqDg,0.0128,4,0.136,5,1,Have I Told You Lately,0.68,1989-06-06,0.0338,7,0.182,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
6910,0.688,['Chris Isaak'],0.6609999999999999,5,0.3,0,34u3Bj1KVxKWfA07yDJ2vG,0.0118,9,0.0839,4,1,Wicked Game,0.65,1989-06-13,0.0294,6,0.359,['mellow gold']
6911,0.115,['Warrant'],0.462,4,0.488,0,2dEgwtRjYl6TJkIwjRwn6z,0.0,6,0.128,5,1,Heaven,0.61,1989,0.0287,7,0.33,"['album rock', 'glam metal', 'hard rock', 'rock']"
6912,0.040999999999999995,['Mötley Crüe'],0.49700000000000005,4,0.98,0,0FqMZmwe9qJ3nR5FuYpyoY,2.33e-05,2,0.28,6,1,Same Ol' Situation (S.O.S.),0.61,1989,0.13,7,0.237,"['glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']"
6913,0.191,['Michael Bolton'],0.541,4,0.44,0,3RMeOetCdXttthQK0clPuz,0.0,10,0.114,5,1,How Am I Supposed to Live Without You,0.69,1989-06-27,0.031,7,0.23199999999999998,"['adult standards', 'soft rock']"
6914,0.000397,['Pixies'],0.48700000000000004,3,0.885,0,3FzKPS0oVknVlCW3PhxIHl,0.34700000000000003,5,0.0973,5,1,Debaser,0.64,1989-04-17,0.0427,7,0.579,"['alternative rock', 'art rock', 'boston rock', 'garage rock', 'modern rock', 'noise pop', 'permanent wave', 'rock']"
6915,0.00787,['Nine Inch Nails'],0.6629999999999999,5,0.792,0,3ckd4YA4LcD3j50rfIVwUe,0.00183,9,0.5820000000000001,5,1,Head Like A Hole,0.59,1989-10-20,0.0456,6,0.44299999999999995,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']"
6916,0.49200000000000005,['Simply Red'],0.638,3,0.35200000000000004,0,7DFawVSjI88xR9mjnWwURg,0.0,10,0.105,5,1,If You Don't Know Me by Now - 2008 Remaster,0.72,1989,0.0268,5,0.204,"['british soul', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
6917,0.368,['Indigo Girls'],0.54,4,0.677,0,7rKyITVLEwldhdXIy7P6Vw,0.0,9,0.22399999999999998,5,1,Closer to Fine,0.58,1989,0.0286,5,0.748,"['folk', 'lilith', 'pop rock']"
6918,0.909,"['Stan Getz', 'João Gilberto', 'Astrud Gilberto']",0.664,5,0.19399999999999998,0,3898C4AbdbptwYet6547e5,3.85e-05,5,0.0829,4,0,The Girl From Ipanema,0.68,1989-01-01,0.0357,6,0.44299999999999995,[]
6919,0.381,['Clint Black'],0.711,3,0.491,0,3otZLoLcx2d74hx8RaHXh6,9.12e-06,7,0.249,5,1,Killin' Time,0.56,1989-05-04,0.0295,6,0.6709999999999999,"['country', 'country road', 'country rock']"
6920,0.34299999999999997,['Tesla'],0.354,5,0.318,0,0vJUdIefT5caKla9H8b1q4,0.0389,2,0.113,5,1,Love Song,0.55,1989-01-01,0.034,4,0.281,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'post-grunge', 'rock', 'sacramento indie']"
6921,0.33399999999999996,['Don Henley'],0.551,7,0.289,0,2jxqu3v4AZAhUNvdAbDGet,0.0,8,0.0379,5,0,New York Minute,0.56,1989-01-01,0.0262,7,0.11699999999999999,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'yacht rock']"
6922,0.0143,['Troop'],0.534,4,0.7,0,4XhrowM5IKGCRrY2HzYBH3,0.0,8,0.19699999999999998,5,0,All I Do Is Think of You,0.56,1989-10-20,0.0446,6,0.447,"['boy band', 'funk', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
6923,0.0005070000000000001,['Tone-Loc'],0.943,4,0.685,0,0gljI0CtjpdZK6ecidfxto,8.56e-06,7,0.0604,5,1,Wild Thing,0.59,1989-01-01,0.188,6,0.813,"['hip house', 'rap']"
6924,0.275,['Tommy James & The Shondells'],0.456,3,0.609,0,6FEKEO3y7QFcMwoGeR0GtU,0.0198,11,0.10800000000000001,5,1,Crimson and Clover,0.57,1989,0.068,4,0.682,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock-and-roll', 'soft rock']"
6925,0.000272,['The Cult'],0.495,5,0.7979999999999999,0,0GyJA0Yn0CcqvHKzeKaVhw,0.0009220000000000001,7,0.23399999999999999,5,1,Fire Woman,0.59,1989,0.0387,7,0.461,"['album rock', 'alternative rock', 'classic rock', 'dance rock', 'glam metal', 'hard rock', 'metal', 'new wave', 'post-grunge', 'rock']"
6926,0.121,['Alan Jackson'],0.579,4,0.8009999999999999,0,2LbOTztU3giUjjYmgtKgj3,7.58e-05,0,0.0821,5,1,Chattahoochee - Extended Mix,0.59,1989,0.0449,9,0.972,"['contemporary country', 'country', 'country road']"
6927,0.33899999999999997,['The Charlie Daniels Band'],0.7190000000000001,4,0.5720000000000001,0,0egmXjMeF4XP8HCRP5si1U,0.0,0,0.301,5,1,(What This World Needs Is) A Few More Rednecks,0.55,1989-10-17,0.0365,5,0.7559999999999999,"['classic rock', 'country', 'country rock', 'redneck', 'southern rock']"
6928,0.0167,['Pixies'],0.652,3,0.38799999999999996,0,1lFC3sMgOcDrVzNh8zXRnl,0.0007599999999999999,6,0.32,5,0,Monkey Gone to Heaven,0.62,1989-04-17,0.0302,6,0.595,"['alternative rock', 'art rock', 'boston rock', 'garage rock', 'modern rock', 'noise pop', 'permanent wave', 'rock']"
6929,0.294,"['Dionne Warwick', 'Elton John', 'Gladys Knight', 'Stevie Wonder']",0.6729999999999999,4,0.28600000000000003,0,1cOj24fUMnBSXhtp7waHVW,0.0,8,0.086,5,1,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",0.57,1989-10-31,0.0313,6,0.19899999999999998,[]
6930,0.42100000000000004,['Bronco'],0.519,3,0.494,0,4Ic0MrnJyQE34VFBKwM3I7,0.0,6,0.107,5,0,A Qué Le Tiramos,0.62,1989-01-02,0.0387,7,0.6579999999999999,"['banda', 'cumbia', 'grupera', 'latin pop', 'norteno', 'ranchera', 'regional mexican']"
6931,0.0966,['After 7'],0.733,5,0.5660000000000001,0,6AgDFWLbbAt2migXMbrhXT,0.0,8,0.07400000000000001,5,0,Ready Or Not,0.55,1989-01-01,0.039,7,0.775,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
6932,0.105,['One Way'],0.868,5,0.541,0,3kim6v8wY7HLPaNmw99SxD,3.84e-05,2,0.046,5,1,Cutie Pie,0.53,1989,0.053,5,0.96,"['classic soul', 'electro', 'funk', 'motown', 'post-disco', 'quiet storm', 'urban contemporary']"
6933,0.00547,['Mötley Crüe'],0.287,5,0.958,0,2zZ8l0uehjvGhJR5SMN9Jl,0.0167,0,0.131,6,1,Don't Go Away Mad (Just Go Away),0.57,1989,0.0701,6,0.579,"['glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']"
6934,0.633,['Natalie Cole'],0.596,4,0.546,0,6WTD4ZZx3jit6MY3hDDXcc,0.00381,2,0.0707,5,1,Miss You Like Crazy,0.65,1989,0.0267,7,0.255,"['adult standards', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']"
6935,0.0319,['Level 42'],0.7070000000000001,4,0.568,0,2uXewDKMktNkkMfotqSxN6,0.0298,6,0.055,5,0,Something About You - Single Version,0.6,1989-01-01,0.0291,5,0.877,"['art rock', 'brit funk', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'post-disco', 'soft rock', 'synthpop']"
6936,0.025,['Queen'],0.414,4,0.8420000000000001,0,4DtB1PJsbl4KAb2rZVNCUL,2.45e-06,11,0.374,5,0,I Want It All - Remastered 2011,0.54,1989-05-22,0.0483,5,0.392,"['glam rock', 'rock']"
6937,0.0147,['Technotronic'],0.885,5,0.8440000000000001,0,21qnJAMtzC6S5SESuqQLEK,4.49e-06,10,0.0494,5,0,Pump Up The Jam,0.61,1989,0.0733,6,0.715,"['eurodance', 'europop', 'hip house', 'new beat']"
6938,0.311,['Sawyer Brown'],0.586,3,0.527,0,3kg4W7OIAVSNTLjXArK0Kn,0.0,4,0.11599999999999999,5,1,The Race Is On,0.55,1989-09-13,0.0526,9,0.867,"['country', 'country road', 'country rock']"
6939,0.35,['Vince Gill'],0.506,4,0.11,0,5g12xHasIIOu6rNGQ933qT,0.00144,5,0.139,4,1,When I Call Your Name,0.55,1989-01-01,0.0307,4,0.20800000000000002,"['country', 'country rock', 'oklahoma country']"
6940,0.35,['Operation Ivy'],0.569,2,0.9540000000000001,0,4Pmo0mMgiyBCj1Zd7Axsi1,0.000265,2,0.0768,6,1,Sound System,0.56,1989,0.126,5,0.574,"['hardcore punk', 'punk', 'ska', 'ska punk', 'skate punk']"
6941,0.561,"['Cher', 'Peter Cetera']",0.517,4,0.335,0,0ACu78PvVsOFYIKgRkKbGZ,0.0,4,0.0876,5,1,After All (Love Theme From Chances Are),0.63,1989-01-01,0.0324,7,0.163,[]
6942,0.46,['Debbie Gibson'],0.48200000000000004,4,0.613,0,6PMDILZiYo4YzMBbE0dGK9,0.0008560000000000001,7,0.129,5,1,Lost in Your Eyes,0.65,1989-01-10,0.0295,7,0.23800000000000002,"['new wave pop', 'pop rock', 'soft rock']"
6943,0.6829999999999999,"['Harry Connick, Jr.']",0.5429999999999999,3,0.284,0,58Znl2X9CgsghGUZrkEUr4,0.0,5,0.10099999999999999,5,1,It Had to Be You (Big Band and Vocals),0.58,1989-07-25,0.051,6,0.409,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']"
6944,0.185,['The Cure'],0.718,4,0.557,0,4d4oXk7O2lEhZ83ivV93li,0.7070000000000001,9,0.055,5,1,Lullaby - 2010 Remaster,0.53,1989-05-02,0.0328,5,0.586,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']"
6945,0.0504,['Janet Jackson'],0.633,6,0.9309999999999999,0,4nTYxxF8iWBq54LO3dBUie,0.109,1,0.375,5,1,Rhythm Nation,0.53,1989-09-19,0.0686,5,0.6759999999999999,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'r&b', 'urban contemporary']"
6946,0.0755,['Tone-Loc'],0.988,4,0.633,0,5YIF6HSOtHN9HdcE5IPzMe,1.88e-06,5,0.0668,4,0,Funky Cold Medina,0.56,1989-01-01,0.0888,6,0.929,"['hip house', 'rap']"
6947,0.0259,['Janet Jackson'],0.8059999999999999,5,0.9540000000000001,0,5HAv1Ckfe50DUjv8ghwTrz,0.000617,1,0.17600000000000002,5,1,Escapade,0.53,1989-09-19,0.0514,6,0.701,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'r&b', 'urban contemporary']"
6948,0.0525,['Soul II Soul'],0.8170000000000001,4,0.485,0,7vvRkLPIvfjjmCIqNxBuEZ,0.00021,7,0.0391,5,1,Back To Life,0.62,1989-01-01,0.14300000000000002,5,0.672,"['british soul', 'funk', 'hip house', 'post-disco', 'urban contemporary']"
6949,0.368,['The Kentucky Headhunters'],0.621,3,0.579,0,30WzaYR4gc3U7wv1VWFP5y,2.14e-06,7,0.19,5,1,Dumas Walker,0.53,1989-01-01,0.0299,7,0.9670000000000001,"['country', 'country rock', 'southern rock']"
6950,0.374,['Alan Jackson'],0.395,3,0.862,0,3hV8Gvijx6cVv339o3uCSK,3.289999999999999e-05,7,0.209,5,1,Summertime Blues,0.56,1989,0.0426,4,0.9640000000000001,"['contemporary country', 'country', 'country road']"
6951,0.0121,['The Stone Roses'],0.49200000000000005,5,0.862,0,758wEKVqfYopJIHYWdLVd4,0.213,4,0.228,5,0,I Wanna Be Adored - Remastered,0.66,1989-05-02,0.0273,6,0.591,"['britpop', 'madchester', 'modern rock', 'rock']"
6952,0.0447,"[""The B-52's""]",0.631,5,0.938,0,5fqcIHU6DhQtFKVO5XSdQs,7.87e-06,9,0.3,5,1,Roam,0.57,1989-06-23,0.0833,7,0.682,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'post-punk', 'rock', 'zolo']"
6953,0.0766,['Faster Pussycat'],0.519,6,0.61,0,46Qy1xAr2K7rylRYwdQ6Gw,6.49e-05,0,0.248,5,1,House of Pain,0.54,1989-08-01,0.036000000000000004,6,0.23199999999999998,"['album rock', 'glam metal', 'glam punk', 'hard rock', 'sleaze rock']"
6954,0.0159,['Beastie Boys'],0.888,3,0.6990000000000001,0,2qq0RYYIuQxXcOxQKN0drC,0.000306,1,0.111,5,1,Shake Your Rump,0.55,1989-07-25,0.16399999999999998,5,0.6970000000000001,"['alternative rock', 'east coast hip hop', 'hip hop', 'old school hip hop', 'rap']"
6955,0.153,['Peter Schilling'],0.787,5,0.42,0,709ffFK4o4MtG1NKoLvOma,0.16399999999999998,4,0.16899999999999998,5,0,Major Tom - Coming Home,0.59,1989-04-04,0.0645,8,0.838,"['german pop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
6956,0.995,"['Robert Schumann', 'Ivan Moravec']",0.5,3,0.0123,0,18QVbIw5S0MJHGWF2qLX75,0.9540000000000001,5,0.0748,3,1,"Kinderszenen, Op. 15: No. 7 in F Major, Träumerei",0.59,1989-01-01,0.0712,7,0.313,[]
6957,0.528,['Luther Vandross'],0.5720000000000001,5,0.284,0,042pmCix7CPth3l3X28jl1,0.0,7,0.0853,5,1,Here and Now,0.55,1989,0.0269,4,0.244,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']"
6958,0.43200000000000005,['Madonna'],0.66,6,0.629,0,2v7ywbUzCgcVohHaKUcacV,7.3e-05,5,0.172,5,1,Like a Prayer,0.63,1989-03-21,0.0387,6,0.324,"['dance pop', 'pop']"
6959,0.0515,['Alice Cooper'],0.3,4,0.894,0,1iQpStZpzBb5TOuTDKJKdj,0.000333,2,0.125,5,0,Poison,0.6,1989,0.109,6,0.268,"['album rock', 'blues rock', 'classic rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']"
6960,0.006220000000000001,['Mötley Crüe'],0.524,5,0.759,0,0R8Danl4L4Tq00OiYFygSM,5.65e-05,5,0.0652,6,1,Without You,0.56,1989,0.0286,6,0.28300000000000003,"['glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']"
6961,0.00771,['Tom Petty'],0.569,3,0.55,0,2ZS3jFe6p8UoVyrY5jWBlF,0.0,7,0.179,5,1,Yer So Bad,0.53,1989-01-01,0.0275,5,0.746,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
6962,0.657,"['Linda Ronstadt', 'Aaron Neville']",0.401,4,0.285,0,5z3ZDMP02xF33yCvPFnct3,1.13e-05,11,0.158,5,1,Don't Know Much (with Aaron Neville),0.6,1989,0.0327,7,0.267,[]
6963,0.166,"[""Michel'le""]",0.698,6,0.434,0,1CrWoWuxupYY1vi1XRdpBX,0.000566,8,0.0658,5,0,Something in My Heart,0.51,1989,0.0272,7,0.386,"['atmosphere', 'background music']"
6964,0.29100000000000004,['Alan Jackson'],0.6990000000000001,3,0.47700000000000004,0,3KIUKvwteP1HFA5UcvvL11,0.0,2,0.16399999999999998,5,1,Pop a Top,0.54,1989,0.031,6,0.83,"['contemporary country', 'country', 'country road']"
6965,0.28600000000000003,['Beastie Boys'],0.9490000000000001,4,0.728,0,5ulZo7nk3MByXLvja3NCAc,0.0,1,0.0465,5,1,Hey Ladies,0.54,1989-07-25,0.21100000000000002,5,0.795,"['alternative rock', 'east coast hip hop', 'hip hop', 'old school hip hop', 'rap']"
6966,0.114,['Phil Collins'],0.677,5,0.509,0,3TLtCHUaiMHcQcJVGVW2p2,0.0134,5,0.0659,5,1,Do You Remember? - 2016 Remaster,0.65,1989-11-20,0.0252,5,0.525,"['mellow gold', 'rock drums', 'soft rock']"
6967,0.156,['UB40'],0.956,4,0.254,0,3e7yziCpnpx2ujgvXqSLzp,0.0362,8,0.0362,5,1,Kingston Town,0.5,1989-01-01,0.0551,5,0.8,"['reggae fusion', 'uk reggae']"
6968,0.64,['Clint Black'],0.649,3,0.667,0,10UIQSUilyh2ttlFeAaaPP,0.00011899999999999999,4,0.11699999999999999,5,1,A Better Man,0.51,1989-05-04,0.0266,8,0.78,"['country', 'country road', 'country rock']"
6969,0.11,['Billy Joel'],0.457,4,0.8079999999999999,0,39cFQHfY6tsdMRmSbFse3X,0.0,9,0.127,5,0,The Downeaster 'Alexa',0.56,1989-10-17,0.0349,4,0.6809999999999999,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
6970,0.0109,['Tears For Fears'],0.209,6,0.795,0,0PbAyLrJRDxckQBLQ2Addc,5.629999999999999e-05,0,0.355,5,1,Sowing The Seeds Of Love,0.62,1989-09-25,0.0443,9,0.682,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'synthpop']"
6971,0.265,['The Seekers'],0.515,2,0.496,0,73XQBWHSVLL1939hb8cQTm,0.0,4,0.182,5,1,Georgy Girl,0.56,1989-01-30,0.0324,8,0.6509999999999999,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'traditional folk']"
6972,0.000147,['AC/DC'],0.501,5,0.889,0,57bgtoPSgt236HzfBOd8kj,0.0114,4,0.217,5,1,Thunderstruck,0.81,1990-09-24,0.0364,7,0.257,"['album rock', 'australian rock', 'hard rock', 'rock']"
6973,0.177,"['Elton John', 'Kiki Dee']",0.742,5,0.863,0,5pKJtX4wBeby9qIfFhyOJj,5.59e-06,5,0.0699,5,1,Don't Go Breaking My Heart,0.7,1990-11-08,0.038,7,0.7759999999999999,[]
6974,0.00229,['Alice In Chains'],0.34600000000000003,5,0.765,1,6gZVQvQZOFpzIy3HblJ20F,7.54e-06,8,0.213,5,1,Man in the Box,0.71,1990-08-01,0.0413,5,0.644,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']"
6975,0.17300000000000001,['A Tribe Called Quest'],0.848,4,0.6659999999999999,0,3Ti0GdlrotgwsAVBBugv0I,0.000699,0,0.129,5,1,Can I Kick It?,0.7,1990-04-17,0.27399999999999997,5,0.7440000000000001,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'queens hip hop', 'rap']"
6976,0.00195,['Bell Biv DeVoe'],0.84,4,0.56,0,6m59VvDUi0UQsB2eZ9wVbH,0.00417,6,0.633,5,0,Poison,0.65,1990-01-01,0.21,6,0.775,"['boy band', 'funk', 'hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary']"
6977,0.00257,['The Black Crowes'],0.599,3,0.79,0,05NYcsjJwOYq4jIiKPVj9p,0.0018100000000000002,4,0.312,6,1,Hard To Handle,0.68,1990-02-13,0.043,5,0.961,"['album rock', 'alternative rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'jam band', 'pop rock', 'post-grunge', 'rock', 'roots rock', 'southern rock']"
6978,0.00456,['MC Hammer'],0.867,4,0.517,0,1B75hgRqe7A4fwee3g3Wmu,0.000339,11,0.0864,5,0,U Can't Touch This,0.73,1990-02-20,0.0875,7,0.866,"['hip hop', 'hip house', 'mexican electronic', 'new jack swing', 'rap']"
6979,0.467,['Extreme'],0.626,6,0.134,0,1gVgkQFOKa8Wc1HYsJtPdH,0.0,6,0.113,5,1,More Than Words,0.67,1990-01-01,0.0298,5,0.239,"['album rock', 'funk metal', 'glam metal', 'hard rock', 'rock']"
6980,0.06,['The Black Crowes'],0.584,5,0.521,0,5NK8jad728pj6YeqM5VJD4,7.56e-05,4,0.22,5,1,She Talks To Angels,0.65,1990-02-13,0.0295,8,0.317,"['album rock', 'alternative rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'jam band', 'pop rock', 'post-grunge', 'rock', 'roots rock', 'southern rock']"
6981,0.004370000000000001,['Pantera'],0.415,4,0.9079999999999999,1,2SgbR6ttzoNlCRGQOKjrop,0.0345,2,0.08199999999999999,5,1,Cowboys from Hell,0.7,1990-07-20,0.0765,6,0.43700000000000006,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'wrestling']"
6982,0.319,['The Romantics'],0.542,3,0.915,0,6NdcSEhpGGAYXNnnhGS2s6,5.3400000000000004e-05,9,0.171,5,1,What I Like About You,0.67,1990,0.0549,8,0.92,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'power pop', 'soft rock']"
6983,0.4,['Wilson Phillips'],0.679,4,0.657,0,4VZDv8sASBS8UruUBGTFdk,0.0,5,0.0497,5,1,Hold On,0.69,1990-01-01,0.0255,5,0.546,"['girl group', 'new wave pop', 'pop rock', 'soft rock']"
6984,0.315,['Scorpions'],0.452,5,0.524,0,3ovjw5HZZv43SxTwApooCM,0.0,0,0.10300000000000001,5,1,Wind Of Change,0.77,1990-01-01,0.0351,8,0.24600000000000002,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
6985,0.0372,['Warrant'],0.47200000000000003,3,0.946,0,7LygtNjQ65PSdzVjUnHXQb,0.0,2,0.35200000000000004,6,1,Cherry Pie,0.66,1990-10-14,0.145,9,0.486,"['album rock', 'glam metal', 'hard rock', 'rock']"
6986,0.0341,['Digital Underground'],0.813,7,0.693,0,3OcQkcvTcohs8vO8Rd3sKF,0.0,10,0.121,5,0,The Humpty Dance,0.62,1990-03-26,0.266,5,0.618,"['conscious hip hop', 'funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip house', 'rap', 'west coast rap']"
6987,0.018000000000000002,['Ram Jam'],0.465,4,0.865,0,2ZOTtG7v1OrSNs6EINIGb4,0.00135,11,0.0769,5,0,Black Betty,0.67,1990-02-27,0.098,6,0.677,"['album rock', 'classic rock', 'southern rock']"
