genres,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,label
beat poetry,0.7560333333333333,0.630625,0.2549108333333333,0.1669848165833333,0.17428916666666666,0.2794416666666667,0.5009899999999999,1
beatboxing,0.2353933333333333,0.7929999999999999,0.8143333333333332,0.0,0.4753333333333333,0.337,0.5616666666666666,2
beatlesque,0.2906551202500566,0.4891496203381504,0.6440360858095839,0.05249184374222747,0.2614193139765126,0.051602720274617146,0.5696998640281291,3
bebop,0.7535264949756534,0.5175214602938495,0.3230452441579507,0.3760520425315408,0.19420372193041527,0.05941145617027711,0.5009696004597392,7
bedroom pop,0.4333024566417378,0.6171131868131866,0.46652622481685,0.10028849800039427,0.15659221039377286,0.06440121896621899,0.4608956336487587,3
bedroom soul,0.443891048430736,0.656895183982684,0.45747233495671,0.01460920789569805,0.16736186011904766,0.08355180871212123,0.4881228084415585,3
belarusian indie,0.3558500000000001,0.5980000000000001,0.8475,0.5569999999999999,0.262,0.0504,0.7255,0
belarusian pop,0.0285,0.33,0.9129999999999999,0.00548,0.34600000000000003,0.045,0.294,9
belarusian rock,0.0285,0.33,0.9129999999999999,0.00548,0.34600000000000003,0.045,0.294,9
belgian contemporary classical,0.9215,0.562,0.4754999999999999,0.9059999999999999,0.086,0.03225,0.2215,6
belgian dance,0.06998505000000001,0.7142000000000002,0.8585833333333334,0.09791786,0.3150966666666667,0.11733833333333335,0.6701900000000001,2
belgian edm,0.06360753125,0.707125,0.7920520833333333,0.16169250000000002,0.2573166666666667,0.11661145833333335,0.56193125,2
belgian indie,0.467,0.5642499999999999,0.68875,0.48625,0.1002,0.036225,0.506,0
belgian indie rock,0.177,0.604,0.9520000000000001,0.8809999999999999,0.0874,0.0373,0.505,0
belgian jazz,0.4812142857142857,0.4587142857142858,0.1972142857142857,0.6383671428571429,0.19492142857142855,0.05560714285714287,0.2424,7
belgian new wave,0.0300021975,0.5870000000000001,0.84325,0.35650000000000004,0.239,0.035275,0.40399999999999997,9
belgian pop,0.3215590476190476,0.4938333333333334,0.6140952380952381,0.3019764619047619,0.1439809523809524,0.06616666666666668,0.32984761904761906,3
belgian rock,0.37906,0.45975,0.49625,0.46625,0.1585,0.033525,0.3105,8
belgian singer-songwriter,0.6597500000000001,0.4589999999999999,0.4660833333333334,5.905249999999998e-05,0.318,0.12470833333333332,0.47,8
belly dance,0.4608533892936331,0.6071099144757681,0.5832633037694014,0.2288799702771619,0.1932445042762116,0.06356149825783973,0.6189481469749764,4
bengali folk,0.9229880952380952,0.4379761904761905,0.3111309523809524,0.15117952380952382,0.2525047619047619,0.05515952380952382,0.451702380952381,1
beninese pop,0.228975,0.63575,0.70525,0.15475,0.30175,0.0354,0.8102499999999999,2
bergen indie,0.33883650793650794,0.6361904761904761,0.5918317460317459,0.09804336323809523,0.1309815873015873,0.04723015873015873,0.6649904761904762,3
berlin school,0.7430138888888889,0.4257979797979798,0.3930850378787879,0.885895202020202,0.1410256313131313,0.04792222222222222,0.23564614898989897,6
bhangra,0.3010797802197803,0.7227582417582418,0.7944670329670329,0.10188511139194137,0.14176446886446886,0.08946684981684982,0.6880703296703298,3
big band,0.8294564774193283,0.5408356750519921,0.3172080252299032,0.3035281959856489,0.22000782733694213,0.07263784083029078,0.5557941140943404,1
big beat,0.09490763771201054,0.5989550764274811,0.7170901954959047,0.3920848645811576,0.21949929531765175,0.07239709307608959,0.4772084567124533,0
big room,0.07664698463507713,0.6165138180427335,0.7977261178914793,0.09968062956210337,0.21239986232810024,0.06843075927084966,0.4484572358698865,2
binaural,0.9023333333333332,0.2376666666666667,0.098155,0.8985,0.12633333333333333,0.06656666666666666,0.08608333333333335,6
birmingham grime,0.2328,0.7559999999999999,0.6675,0.0204,0.15165,0.138125,0.49075,2
birmingham hip hop,0.22,0.7020000000000001,0.848,0.0,0.0222,0.3,0.883,2
birmingham metal,0.05004555138731116,0.37994555295820376,0.7804979257263196,0.3620839478732624,0.22504464760390336,0.067347030973023,0.3522358720833353,9
bitpop,0.21122775,0.6735,0.7610625,0.13463839375,0.2463125,0.06567500000000001,0.4726875,3
black 'n' roll,0.008001925,0.204,0.9995,0.22751999999999997,0.2795,0.1375,0.02785,9
black comedy,0.6985645833333334,0.5863229166666666,0.7065435606060606,0.00014878603219696968,0.6078125,0.639700946969697,0.485604356060606,1
black metal,0.0011088547083333334,0.25710902777777783,0.9193166666666666,0.5605983873611111,0.20243236111111115,0.09200958333333337,0.21425388888888885,0
black thrash,0.07959210413888887,0.2482638888888889,0.8568083333333334,0.4167990138888889,0.1752911111111111,0.09395916666666668,0.2333958333333333,0
blackened crust,0.008001925,0.204,0.9995,0.22751999999999997,0.2795,0.1375,0.02785,9
blackgaze,0.4365500000000001,0.337,0.4115,0.695965,0.31075,0.034175000000000004,0.175475,0
blasmusik,0.995,0.327,0.17300000000000001,0.93,0.124,0.0403,0.14800000000000002,6
bleep techno,0.24338172222222226,0.5723611111111112,0.7363333333333334,0.5074558611111111,0.2080694444444444,0.06940277777777777,0.6144361111111111,0
bluegrass,0.584002607504469,0.5495671119188987,0.4809799935646791,0.1516800777101224,0.2111618931247592,0.054772612086451136,0.6975874730644678,4
bluegrass gospel,0.5588783669456717,0.6044728744589832,0.4279810880759172,0.11487162650018537,0.2149829826340631,0.04207286029221842,0.6960965122604561,4
blues,0.5786236570290146,0.590624385044787,0.4540148346878064,0.10462418482832377,0.1993926287367984,0.07000569473429091,0.648442553483235,4
blues band,0.27899999999999997,0.586,0.531,4.5e-05,0.0867,0.0276,0.71,3
blues latinoamericano,0.0057,0.316,0.937,0.00294,0.131,0.0842,0.47100000000000003,9
blues rock,0.2762863395108365,0.5174234286302608,0.6161758539662636,0.10290860461485027,0.24096718550820945,0.06175401824090316,0.5902038266084719,3
bmore,0.04471714214285714,0.6670148809523809,0.7382720238095237,0.07628858101785715,0.19073357142857145,0.0937672023809524,0.4445928571428571,2
bohemian baroque,0.9675,0.26899999999999996,0.03865,0.4975,0.139,0.0412,0.16899999999999998,6
bolero,0.6436501366403494,0.5406039634927184,0.4188626891294789,0.03182593003643102,0.2030132623767772,0.04929054007442212,0.5821434489138785,4
bolero cubano,0.7214721938775509,0.5812884353741496,0.4206635204081632,0.03293271609183674,0.188383843537415,0.06682658163265306,0.7207638605442177,1
boogaloo,0.5850446715865483,0.618580828469572,0.6386594140134958,0.08107546433655165,0.2282370357654479,0.051938963504626526,0.7988837973496061,4
boogie,0.1612171666666667,0.71016,0.67804,0.04045023666666667,0.14823000000000006,0.06419700000000003,0.792,2
boogie-woogie,0.8595066666666668,0.5879371428571428,0.3431871428571429,0.37745352480952377,0.14960457142857145,0.13501483333333336,0.5962704761904762,1
boom bap,0.201749791005291,0.6381534391534391,0.7369920634920635,0.0005511007010582012,0.25406825396825394,0.2486986772486773,0.5864153439153439,2
bossa nova,0.6070940658323902,0.5612910214748843,0.4536942500372913,0.13012982376131169,0.17919713271139298,0.06121814946483601,0.6201660186915036,4
bossa nova jazz,0.5152500000000001,0.6110833333333333,0.614,0.7374666666666667,0.128675,0.03990833333333333,0.7662499999999999,7
boston hardcore,0.06020132,0.4913333333333333,0.7392666666666667,0.05673599466666665,0.21325999999999998,0.09564666666666667,0.4194,9
boston hip hop,0.11765956018518516,0.7323541666666666,0.7200416666666668,0.0012496319444444445,0.1500314814814815,0.1917185185185185,0.6110486111111112,2
boston indie,0.3052847023809524,0.642202380952381,0.6159113095238096,0.10419944386904764,0.16618750000000002,0.061685714285714274,0.5654654761904763,3
boston metal,6.187173333333335e-05,0.3512533333333334,0.9437333333333332,0.03463225333333333,0.152096,0.079604,0.4380133333333334,9
boston punk,0.028441615153846155,0.4199979487179487,0.8692082051282052,0.07973691662820513,0.24943438461538464,0.12111335897435895,0.4914130769230769,9
boston rock,0.12186609918351035,0.4900369466303678,0.7168604337636552,0.14096957382921288,0.21148515167748835,0.07996536352788168,0.5720622053284484,2
bounce,0.13759135198135194,0.7879867909867909,0.7636134421134422,0.0017262263714063713,0.15441449106449107,0.20363822843822846,0.5865190365190365,2
bouncy house,0.082115,0.532,0.8079999999999999,0.015035633333333331,0.20033333333333336,0.21166666666666667,0.6041666666666666,2
bouzouki,0.8760956521739129,0.5169908902691512,0.5182099378881987,0.5744500671221532,0.15404939958592134,0.042374616977225665,0.7435035196687371,7
bow pop,0.5178166618517872,0.4324640907045396,0.4401721075935606,0.4018901073496898,0.17966897344923274,0.0558862629520697,0.3718739421588316,8
boy band,0.19631133232188505,0.6336818915077365,0.6396057240454047,0.02402135430123509,0.17228499753822518,0.06325202107220286,0.5557107295452203,2
boy pop,0.07719999999999999,0.588,0.812,6.95e-06,0.17400000000000002,0.0562,0.5805,2
boy soprano,0.958,0.16899999999999998,0.0215,0.4845,0.09885,0.04335,0.03935,6
brain waves,0.84425,0.22725,0.14547875,0.6643889249999999,0.13325,0.0602,0.08576250000000002,6
braindance,0.5513896944444445,0.5283888888888887,0.4892689444444446,0.8417527777777778,0.13477499999999998,0.07049444444444446,0.3159194444444445,0
brass band,0.5059954166666667,0.5626861111111111,0.529075,0.3815911388888889,0.2007661111111111,0.07409722222222223,0.6030222222222221,4
brass ensemble,0.9860543478260868,0.3893608695652173,0.15914217391304347,0.823227097826087,0.1431395652173913,0.05576434782608697,0.3343113043478262,6
brass quintet,0.9941666666666666,0.2951666666666667,0.04973333333333334,0.8488333333333333,0.09966666666666668,0.035083333333333334,0.23371666666666666,6
brazilian boogie,0.3591398333333333,0.6272891666666667,0.6390833333333333,0.3406618048,0.19045708333333333,0.055074,0.78592,2
brazilian composition,0.7066328460230247,0.5187300840528519,0.41406032280219773,0.3022755000595238,0.1962850886316065,0.06698641941391943,0.5777487277603349,4
brazilian edm,0.36946666666666667,0.8140000000000001,0.5886666666666667,0.004,0.1584,0.042666666666666665,0.3983333333333334,2
brazilian hip hop,0.17,0.7344999999999999,0.9015,6.35e-05,0.30500000000000005,0.05585,0.8845000000000001,2
brazilian indie,0.5312722222222223,0.6236361111111112,0.4678330555555556,0.012691786722222223,0.1916511111111111,0.06486305555555555,0.5621722222222222,4
brazilian jazz,0.6473398927528929,0.5104143100378866,0.4694311083453441,0.238680454030464,0.17632543020019933,0.057926509570218526,0.5849188429733163,4
brazilian metal,0.00637470875,0.3746666666666667,0.93975,0.11956504166666665,0.16164166666666668,0.12115833333333333,0.21901250000000005,9
brazilian modern jazz,0.878,0.4643333333333333,0.2293333333333333,0.13599333333333333,0.17366666666666666,0.031166666666666662,0.2444,5
brazilian percussion,0.92675,0.6575,0.7235,1.7165e-05,0.4179999999999999,0.068675,0.892,4
brazilian psychedelic,0.52366125,0.4985250000000001,0.5281725,0.22292394583333333,0.20648000000000002,0.05357875,0.5751416666666666,4
brazilian punk,0.3773516820512819,0.5824908424908425,0.6415402930402929,0.01792571272893773,0.3114608058608059,0.3908564102564103,0.6058589743589743,3
brazilian punk rock,0.9774999999999998,0.5478571428571428,0.6049285714285714,0.009313353571428571,0.30442857142857144,0.8840000000000001,0.5145000000000001,1
brazilian reggae,0.10099999999999999,0.735,0.493,1.2e-05,0.305,0.177,0.5379999999999999,2
brazilian rock,0.36564570867850105,0.5396299380107072,0.6818266060862215,0.036947632232318964,0.1865516603268527,0.11415590236686393,0.6758200197238659,3
brazilian ska,0.5,0.32,0.991,4.38e-06,0.226,0.22,0.545,3
brazilian soul,0.4151851851851852,0.6579037037037038,0.6420629629629628,0.09454403266666668,0.18417407407407407,0.050440000000000006,0.7748777777777778,2
brazilian thrash metal,0.00637470875,0.3746666666666667,0.93975,0.11956504166666665,0.16164166666666668,0.12115833333333333,0.21901250000000005,9
breakbeat,0.036295641736389626,0.5541234096479499,0.8447213365270351,0.33854104606045754,0.18679109662804516,0.10601350722296493,0.414803947563874,9
breakcore,0.000466,0.853,0.9890000000000001,0.386,0.0919,0.0965,0.7909999999999999,2
brega,0.4548768398268399,0.5305487012987014,0.4981646103896105,0.01820235517316017,0.19624172077922075,0.04977061688311688,0.5885616883116883,4
breton folk,0.9309999999999999,0.12300000000000001,0.136,0.00355,0.13,0.0412,0.037000000000000005,5
brighton indie,0.05348405,0.52555,0.821225,0.22463097,0.2314925,0.054604999999999994,0.5653100000000001,2
brill building pop,0.5492180920351888,0.5298402944841348,0.4871689430856735,0.03417573657644615,0.20569962132031774,0.04863160939978242,0.6371499456213147,4
brisbane indie,0.12300000000000001,0.6074999999999999,0.5885,9.699999999999999e-06,0.1062,0.03245,0.34500000000000003,3
bristol electronic,0.052000000000000005,0.342,0.27699999999999997,0.188,0.0897,0.0403,0.102,3
bristol indie,1.1400000000000001e-05,0.43,0.6609999999999999,0.8390000000000001,0.376,0.0276,0.83,0
brit funk,0.21006355301587307,0.7026594973544974,0.5542374338624338,0.08178478523148149,0.14422840211640214,0.05726832539682539,0.7425340211640211,2
british alternative rock,0.13516491199999994,0.5315333333333333,0.7009333333333334,0.28862655066666665,0.3564,0.04457333333333333,0.5222,9
british black metal,0.0013353,0.4027500000000001,0.94975,0.199202315,0.11167500000000002,0.122325,0.15344999999999998,9
british blues,0.3004118519485909,0.5067711746596988,0.5881255878232632,0.12945621323000853,0.2524647338139946,0.05860868986940373,0.5755004883316648,3
british choir,0.9008698412698412,0.2436767507002801,0.16983589169000932,0.39249969065826334,0.15507577030812325,0.04226447245564892,0.16004052287581694,5
british comedy,0.3667178571428571,0.7075,0.5320357142857143,0.0011521085714285716,0.15887857142857142,0.07090714285714286,0.75425,2
british contemporary classical,0.9086166666666669,0.2531133333333333,0.08585833333333333,0.7210466666666667,0.11678666666666665,0.03927666666666668,0.11258333333333337,6
british dance band,0.9504636061368316,0.4769434566850582,0.2264807442905187,0.12472321326245404,0.3035736897177314,0.05466807109730981,0.4778815890871869,1
british experimental,0.21701630238095235,0.5128071428571429,0.6345042857142857,0.5722141500000001,0.15529285714285715,0.06588904761904762,0.6237404761904761,0
british folk,0.6260560168108067,0.5000808847127897,0.329186035189954,0.09925018110152778,0.141032251648854,0.04384882163986565,0.4811066706361968,8
british indie rock,0.205949,0.517175,0.7963749999999999,0.0238942325,0.2007425,0.06994500000000001,0.5073,9
british industrial,0.2601237948979592,0.5961561224489796,0.6329084353741496,0.5019762309523809,0.1570534013605442,0.06191442176870749,0.5603858843537414,0
british invasion,0.3639840030731314,0.5270944916947827,0.5969406658998798,0.07150818217565542,0.20782776726901264,0.056896965663054425,0.6443288043879468,3
british jazz,0.5129223205128205,0.4979358974358975,0.4757769230769231,0.5197179487179487,0.15155512820512826,0.049223076923076925,0.5281089743589744,7
british modern classical,0.933139538758766,0.2593737216908039,0.14068986071627232,0.4764550622332541,0.15723593442696224,0.05106141349802332,0.18318219958728169,6
british post-rock,0.09099,0.38266666666666665,0.3325,0.7581666666666667,0.12266666666666667,0.03208333333333334,0.05231666666666666,0
british singer-songwriter,0.6579503921568628,0.5125422969187676,0.3755510924369748,0.09490274689635857,0.1294940056022409,0.04451977591036415,0.2711781512605042,8
british soul,0.2535200578848227,0.6121881041065956,0.5962937660407288,0.052897464118310034,0.16296154316079758,0.089813770482979,0.5262256298029616,3
british soundtrack,0.7147643732970733,0.26715998169731503,0.24112158072174736,0.7945701085211085,0.1588625698005698,0.04661327501510835,0.10317947500647501,6
britpop,0.11405555555574708,0.4881274115404723,0.7430815187901346,0.08975928928548431,0.20769273641303426,0.052062848948239,0.569246536848583,2
broadway,0.6306903923206705,0.5209350510681608,0.4201493472979952,0.023141561552783938,0.19735410165298986,0.1406057796722708,0.4639166407051138,4
broken beat,0.1158,0.6773333333333333,0.5576666666666666,0.16429733333333332,0.10463333333333334,0.12313333333333333,0.7000000000000001,2
bronx hip hop,0.12066664956227376,0.769156366175856,0.7094662766580805,0.011808238789900095,0.2375987672450803,0.25692458365241805,0.6341427968068319,2
brooklyn indie,0.19345013726190474,0.5385103174603175,0.6938284126984129,0.1630063426388889,0.16062347222222226,0.057287428571428566,0.5291290079365079,3
brostep,0.0611645117613086,0.6197664691854834,0.7897908823310231,0.16317907255272374,0.2122761886131604,0.11360179707876893,0.3834584071093226,2
