,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence
1944,0.839,['Harry James'],0.354,193600,0.414,0,45jgwSmeV8NhGJcq5irUxz,0.868,8,0.21,-10.361,1,Carnival,17,1939,0.0392,115.038,0.469
1945,0.939,['MGM Studio Orchestra'],0.255,193707,0.301,0,3gvildD8acUwMtFlRMquuB,0.755,0,0.54,-16.231,1,The Haunted Forest - Extended Version,19,1939-08-25,0.0529,80.768,0.135
1946,0.958,"['Harry James', 'Betty Grable']",0.289,177907,0.178,0,429Qr4B0ophAay3KIUF07F,0.0,5,0.127,-12.507,1,I Can't Begin To Tell You,16,1939,0.0331,138.205,0.192
1947,0.619,['MGM Studio Orchestra'],0.543,166933,0.433,0,4dFhwdeWpjblbyKdcgYuMT,0.604,9,0.166,-15.151,1,March of the Winkies - Extended Version,19,1939-08-25,0.0486,117.845,0.476
1948,0.957,"['Harry James', 'Dick Haymes', 'Helen Forrest', 'Dalton Rizzotto & Orchestra']",0.67,162827,0.329,0,5hw2lQZjLxnvOFWM7d75S8,0.000938,5,0.143,-12.816,1,The Devil Sat Down And Cried,16,1939,0.135,199.676,0.764
1949,0.705,['MGM Studio Orchestra'],0.219,36893,0.0929,0,3vbvcNv7iLTNYFZ8YaBhjN,0.936,5,0.235,-17.605,0,Magic Smoke Chords,19,1939-08-25,0.0456,136.575,0.0623
1950,0.921,['Harry James'],0.693,172960,0.324,0,1mrcreSCkvULjmThMnD66o,0.645,0,0.106,-9.099,1,Strictly Instruments,16,1939,0.0356,132.454,0.639
1951,0.931,['MGM Studio Orchestra'],0.195,39173,0.119,0,5iRtCa6UWqT2stx6xHXSMy,0.936,3,0.457,-19.961,1,Terrified Lion,19,1939-08-25,0.0334,78.42,0.199
1952,0.939,['Harry James'],0.475,114547,0.483,0,4JzfE3zHeaGDh6XzSe7hMY,0.878,10,0.677,-12.534,0,Flight Of The Bumble Bee,16,1939,0.0707,103.296,0.413
1953,0.925,"['Judy Garland', 'MGM Studio Orchestra']",0.372,183173,0.265,0,1p7C97Xibwh0jL85jhdOZv,0.0556,1,0.147,-14.667,1,Toto Brings News / Over the Rainbow Reprise - Extended Version / Outtake,19,1939-08-25,0.0465,90.72,0.244
1954,0.951,['Lead Belly'],0.464,111866,0.225,0,3dxa9tK8UqDUNM8xepLBWG,0.000176,10,0.319,-12.818,1,Irene (Goodnight Irene),21,1939-09-03,0.0309,130.584,0.657
1955,0.897,['MGM Studio Orchestra'],0.207,212693,0.136,0,47xuXmPjXcS7PItqweTvoe,0.734,1,0.309,-17.958,1,Delirious Escape / Delirious Escape Continued / End Title - Extended Version,19,1939-08-25,0.0398,103.129,0.0678
1956,0.848,"['Judy Garland', 'Ray Bolger']",0.522,37440,0.445,0,5xWOInKudeU9CAMXxwT3B4,0.000227,8,0.206,-16.359,1,We're Off to See the Wizard,19,1939-08-25,0.118,134.74,0.714
1957,0.835,['Harry James'],0.81,195373,0.16,0,6HLEUaTm4dnZdI05V2JqYW,0.017,8,0.0508,-13.336,1,Music Makers,15,1939,0.0502,131.56,0.759
1958,0.953,['MGM Studio Orchestra'],0.372,189467,0.43,0,424HjPRoMQrjyCnG5XwdrT,0.888,9,0.244,-11.735,0,The Witch's Castle - Extended Version,18,1939-08-25,0.0488,106.305,0.249
1959,0.818,"['Ray Bolger', 'Judy Garland']",0.429,224627,0.338,0,44MVKGPHt2N0Ejb3VfbxCD,0.117,7,0.158,-15.308,1,If I Only Had A Brain - Extended Version,18,1939-08-25,0.0878,75.375,0.899
1960,0.788,"['Judy Garland', 'The Munchkins']",0.618,51733,0.451,0,7MACpNaoNCn90HVt7Cu3ge,0.023,7,0.105,-17.549,1,Follow the Yellow Brick Road / You're Off to See the Wizard,18,1939-08-25,0.0693,136.218,0.978
1961,0.949,['MGM Studio Orchestra'],0.355,60867,0.437,0,7EsBOdquFy3CgjSOhENAvw,0.632,5,0.29,-9.574,1,The Jitterbug's Attack - Extended Version,18,1939-08-25,0.0312,81.551,0.148
1962,0.958,"['Benny Goodman', 'Marge & Gower Champion']",0.751,172933,0.287,0,6xYEKcamazcM0eW99lcJXD,0.525,7,0.142,-12.014,0,Jersey Bounce,20,1939,0.0392,132.488,0.604
1963,0.766,['MGM Studio Orchestra'],0.284,190093,0.522,0,7sNfKWgSEvrd5XI2BS1i65,0.897,9,0.709,-10.59,1,Dorothy's Rescue - Extended Version,17,1939-08-25,0.0447,80.787,0.135
1964,0.942,['Harry James'],0.468,177733,0.517,0,1zD0mjUESD7IU2wUtarRlN,0.911,6,0.0956,-8.502,1,Trumpet Blues & Cantabile,14,1939,0.0364,90.145,0.695
1965,0.474,['MGM Studio Orchestra'],0.231,149733,0.264,0,2KaP6urzcBLZPkmvkTJ0KC,0.958,1,0.149,-18.407,1,On the Castle Wall - Extended Version,17,1939-08-25,0.0488,66.63,0.154
1966,0.904,['MGM Studio Chorus'],0.738,34507,0.0771,0,4HaI1XfJmGcbafUdN7wP0c,0.0,0,0.128,-22.899,1,Ding-Dong! the Witch is Dead - Alternate; A Cappella Choir Version,18,1939-08-25,0.551,123.326,0.894
1967,0.991,['Lead Belly'],0.631,196534,0.678,0,7Ltgs9oDUTnt4x2BMorNYv,0.773,9,0.131,-7.455,1,New Orleans (The Rising Sun Blues),19,1939-09-03,0.0328,120.282,0.967
1968,0.635,['MGM Studio Orchestra'],0.763,51707,0.515,0,3qIjAtTwBquTsqtOs0dTo0,0.0334,7,0.225,-17.044,1,Follow the Yellow Brick Road / You're Off to See the Wizard - Orchestral Angles,18,1939-08-25,0.0598,135.558,0.983
1969,0.87,['Jack Haley'],0.575,193533,0.155,0,6oLULs5VNLhoI5z0elBkip,5.51e-06,8,0.472,-21.104,1,If I Only Had A Heart - Extended Version,16,1939-08-25,0.251,119.609,0.649
1970,0.963,"['Lead Belly', 'Sonny Terry']",0.422,129753,0.563,0,7lIVIqiqfs1HPfVHX8COHF,0.964,5,0.113,-8.66,1,How Long,20,1939-09-03,0.0433,122.957,0.696
1971,0.931,['MGM Studio Orchestra'],0.167,233907,0.0585,0,28O7JkEPNLZJO9Yut3n7qD,0.628,7,0.117,-24.172,1,The Wizard's Exposé / Emerald City Graduation Exercises - Extended Version,17,1939-08-25,0.037,87.447,0.225
1972,0.68,['Max Steiner'],0.17,246773,0.43,0,6kucJsz2GR6oN8glzqGdTh,0.854,5,0.459,-8.326,1,Main Title - Gone With the Wind,35,1940-01-17,0.0357,121.8,0.171
1973,0.871,['Count Basie'],0.513,187400,0.333,0,1GoA6bkY0rZsc7aAHGlfl5,0.0892,2,0.297,-14.557,0,9:20 Special,26,1940,0.101,198.665,0.876
1974,0.983,"['Billie Holiday', 'Eddie Heywood']",0.543,175893,0.182,0,3LKwoKXJBpWBSKID58IgYw,0.000171,5,0.258,-14.45,0,Let's Do It (with Eddie Heywood & His Orchestra) - Take 2,22,1940,0.0537,142.312,0.597
1975,0.885,['Charlie Chaplin'],0.721,222867,0.383,0,5HjcDXSfMbBmG4x04wELjK,0.0,2,0.503,-8.429,1,"Final Speech (From ""The Great Dictator"")",27,1940,0.659,124.404,0.629
1976,0.727,"['Benny Goodman Sextet', 'Benny Goodman', 'Charlie Christian']",0.703,165800,0.72,0,5SikmTT1Bf2M1NetWLeDyi,0.016,1,0.185,-6.975,1,Seven Come Eleven (feat. Benny Goodman & Charlie Christian),22,1940,0.0292,115.688,0.823
1977,0.923,['Max Steiner'],0.201,134627,0.281,0,2twuNa8EX4asJ2Zuvcav6l,0.884,7,0.143,-13.433,1,Tara,20,1940-01-17,0.0329,89.323,0.265
1978,0.741,['Max Steiner'],0.2,378200,0.246,0,4yCxEr98g9ScktVMIdZhau,0.845,5,0.392,-14.09,1,The O'Hara Family,19,1940-01-17,0.0401,102.21,0.153
1979,0.971,['Johnny Hodges & His Orchestra'],0.651,217933,0.127,0,61HOxhLI26v49GePTFZ1pN,0.897,1,0.113,-17.038,1,Things Ain't What They Used To Be - 1995 Remastered,19,1940,0.0486,89.117,0.529
1980,0.563,['Max Steiner'],0.172,80960,0.493,0,1mrS7yaUN6rEzYOlQ88Xrh,0.871,5,0.787,-9.217,1,Flashback / Finale - Gone With the Wind,19,1940-01-17,0.04,121.454,0.0399
1981,0.885,['Charlie Chaplin'],0.721,222867,0.383,0,3sGNjqsVvPslYzC9ngl64g,0.0,2,0.503,-8.429,1,"Final Speech - From ""The Great Dictator""",20,1940,0.659,124.404,0.629
1982,0.821,['Max Steiner'],0.0739,368333,0.249,0,5GWH52NA3WN0AYdqJ99pSL,0.884,0,0.0722,-13.703,1,I'll Never Be Hungry Again!,18,1940-01-17,0.0365,80.136,0.0393
1983,0.929,['Max Steiner'],0.27,141000,0.295,0,0VkCKtqryeMnAdhy476KUy,0.625,5,0.352,-13.545,1,Scarlett Prepares for the Barbecue,19,1940-01-17,0.0385,79.471,0.318
1984,0.98,['Lead Belly'],0.529,182727,0.213,0,5AwhdJ3o82zm6OX6Xn5wxp,3.07e-06,5,0.133,-12.48,1,The Gallis Pole,17,1940,0.0464,134.564,0.873
1985,0.984,['周璇'],0.528,175840,0.126,0,5DWrVWDRv9fr17dCKP1vXp,0.449,1,0.0903,-14.485,1,月圓花好,12,1940-02-01,0.0305,103.788,0.579
1986,0.819,"['Duke Ellington', 'Johnny Hodges']",0.615,198000,0.225,0,69wR5RzarK0rbsprMEcWzM,0.174,1,0.0803,-13.019,1,In A Mellotone - Remastered 1995,17,1940,0.0492,126.838,0.823
1987,0.995,['周璇'],0.452,151000,0.255,0,6f763xSLGvuFw6zn2GDEVl,0.743,1,0.0339,-11.427,0,天涯歌女,12,1940-02-01,0.0364,140.437,0.808
1988,0.718,"['Benny Goodman Sextet', 'Benny Goodman', 'Charlie Christian']",0.761,184800,0.313,0,79erTDJgCkUMQA0lA3hhUv,0.354,5,0.0752,-11.753,0,Benny's Bugle (feat. Benny Goodman & Charlie Christian),15,1940,0.0497,98.202,0.874
1989,0.882,['Max Steiner'],0.26,343933,0.204,0,03VN7ujbyRk4pyIfqVWOqj,0.685,5,0.275,-15.894,1,The Barbecue,15,1940-01-17,0.0346,128.531,0.207
1990,0.729,['Lord Invader'],0.696,177464,0.742,0,00NH6J5nIqNXUvtBw25ZO2,1.02e-06,6,0.07,-8.925,0,Africa Here I Come,16,1940-01-01,0.224,93.595,0.969
1991,0.852,['Lord Invader'],0.782,152827,0.664,0,43Cnj2JHBHCPqY4ChQSKim,0.03,5,0.0783,-13.267,1,Rum and Coca Cola,15,1940-01-01,0.0469,116.707,0.967
1992,0.798,['Max Steiner'],0.621,77333,0.288,0,4wRbFDzkHL3EqfevPJC4BE,0.753,5,0.494,-14.69,1,Twelve Oaks,15,1940-01-17,0.0399,126.693,0.846
1993,0.799,['Max Steiner'],0.105,152267,0.362,0,5Ril6ZKeb4MpjypWlOrEl5,0.878,9,0.252,-10.106,0,In the Library,14,1940-01-17,0.0357,90.481,0.0398
1994,0.723,['Max Steiner'],0.811,65067,0.448,0,2VsI33ZjR0UjL1HznDtm2q,0.985,2,0.0521,-12.139,1,At the Bazaar,15,1940-01-17,0.0533,119.793,0.986
1995,0.828,['Max Steiner'],0.141,245240,0.299,0,2xkref17humcAPuf0LPuzt,0.879,2,0.339,-12.623,0,War Is Declared / The Death of Charles,14,1940-01-17,0.04,74.916,0.131
1996,0.667,['Max Steiner'],0.156,354933,0.269,0,67J6i4kEVTzpxzuS3AqCMl,0.869,6,0.197,-12.474,1,Scarlett In the Mist / Rhett Leaves,13,1940-01-17,0.0345,83.984,0.0395
1997,0.788,['Max Steiner'],0.0818,281707,0.205,0,5See0nHb1Idty1A1q4G7N9,0.897,5,0.232,-15.333,1,Twelve Oaks In Ruin / Scarlett Comes Home,13,1940-01-17,0.036,83.541,0.0403
1998,0.77,['Max Steiner'],0.28,167893,0.671,0,63zTCHDuPIFOkqmf14akdT,0.899,2,0.241,-7.701,0,Escape from Atlanta,13,1940-01-17,0.0403,118.649,0.427
1999,0.847,['Erich Wolfgang Korngold'],0.275,115426,0.324,0,6bP3yPeyiPUK2elQ6iveLH,0.914,5,0.208,-15.921,0,Main Title,13,1940,0.0413,128.876,0.321
2000,0.729,['Max Steiner'],0.17,188000,0.185,0,3318W2zlurE0JC3QrbpdQX,0.847,4,0.282,-14.036,1,Frank Kennedy Asks for Suellen's Hand Extended Version,12,1940-01-17,0.0361,83.754,0.0387
2001,0.814,['Max Steiner'],0.187,326667,0.259,0,3pcnypwfruBeNcGaqovp6W,0.909,4,0.157,-14.27,1,Paddock Scene,12,1940-01-17,0.0385,62.95,0.0379
2002,0.852,['Max Steiner'],0.171,285800,0.241,0,6ywjLokS080IGKdDEWOp8o,0.77,2,0.0886,-15.294,1,Twenty Inches!,12,1940-01-17,0.0379,137.235,0.0655
2003,0.952,['Johnny Hodges & His Orchestra'],0.148,187427,0.0516,0,0se8hTKFJIKbvjNL5ggrpG,0.938,0,0.141,-18.07,1,Passion Flower - Remastered - 1995,10,1940,0.0368,85.588,0.0469
2004,0.949,['Lead Belly'],0.472,187115,0.456,0,1dtE4TnOtr7jxMB93IPS72,4.69e-05,9,0.0811,-9.211,1,Midnight Special,10,1940,0.0555,152.638,0.819
2005,0.328,"['Duke Ellington', 'Duke Ellington Orchestra']",0.582,323467,0.316,0,2PRjMqXz1ErQxe7qkUr01P,0.696,10,0.536,-15.309,0,The Mooche,10,1940-01-01,0.061,91.232,0.362
2006,0.973,['Ying Yin Wu'],0.504,179667,0.19,0,3GGzjsDMC6nDWdencD233g,0.00369,9,0.0909,-9.691,0,明月千里寄相思,10,1940-02-01,0.0305,67.086,0.643
2007,0.82,['Max Steiner'],0.0648,163667,0.217,0,64YkUL7LAul3OcuFHjQEUv,0.146,5,0.298,-17.455,1,Belle Watling and Melanie,12,1940-01-17,0.0403,48.774,0.144
2008,0.801,['Max Steiner'],0.0998,177560,0.307,0,65feQmUuysJ1PV3zXqj4gk,0.773,5,0.1,-11.273,1,Battle Montage,12,1940-01-17,0.0355,89.867,0.139
2009,0.768,['Lord Invader'],0.619,130835,0.352,0,6bwMQgaaDbhbcrtiTjgGHV,5.17e-06,7,0.185,-13.646,1,"Mahalia, I Want Back Ma Dollar",13,1940-01-01,0.071,90.805,0.779
2010,0.577,['Wilmoth Houdini'],0.723,176827,0.417,0,6ksv3rnq44sVUe3RKTXHR0,0.0,0,0.414,-10.9,0,Bobby Sox Idol (Frank Sinatra),16,1940-01-01,0.0854,82.249,0.946
2011,0.929,['Max Steiner'],0.431,53333,0.324,0,0rl42nzBGQSe8KfLTCAMP9,0.935,2,0.228,-17.134,0,The New Store,11,1940-01-17,0.048,142.432,0.287
2012,0.879,['Erich Wolfgang Korngold'],0.109,107359,0.00176,0,2BzQa0OwYeSWKQkRDpEoiw,0.000943,9,0.115,-35.146,1,The Chess Game,13,1940,0.0429,92.278,0.0884
2013,0.836,['Max Steiner'],0.252,152467,0.363,0,4ROyRobJ9NSsae6qw1h2Zs,0.926,2,0.1,-10.532,0,Scarlett In Shantytown,11,1940-01-17,0.0337,151.695,0.355
2014,0.961,['Erich Wolfgang Korngold'],0.408,104133,0.0109,0,6jTfiNbqM5UopFuaXyClhO,0.811,9,0.0969,-35.686,0,The Captain's Table,13,1940,0.033,88.209,0.385
2015,0.952,['Lead Belly'],0.69,158851,0.559,0,6qTtiKM7qOewrBLw7Zkeb2,3.73e-05,2,0.103,-11.393,1,Rock Island Line,9,1940,0.473,88.536,0.823
2016,0.39,['Max Steiner'],0.0776,231373,0.191,0,7pOhojX3ZoIH0C29BPTxxf,0.89,6,0.124,-17.012,1,Melanie and Mammy,11,1940-01-17,0.0389,82.251,0.0433
2017,0.774,['Lord Invader'],0.726,198989,0.285,0,5BFcMt8y9Y9Uk5mUifPLUf,0.0,5,0.136,-12.303,1,Prince Rainer,9,1940-01-01,0.236,147.483,0.853
2018,0.994,['周璇'],0.684,165667,0.124,0,5ZneoU7ZV138lXOp3qE0c9,0.0928,10,0.184,-13.859,0,愛神的箭,7,1940-02-01,0.0356,94.81,0.633
2019,0.97,['Billie Holiday'],0.65,173067,0.152,0,5gZTQP0ubr4yYgpAlSwWEm,0.00115,9,0.432,-13.191,0,St. Louis Blues - Take 2,12,1940,0.0406,112.103,0.498
2020,0.982,['周璇'],0.391,182840,0.21,0,6DWBTFLypKW3haP3G2u1L7,0.00721,6,0.127,-11.346,1,永遠的微笑,7,1940-02-01,0.0305,94.709,0.354
2021,0.722,"['Duke Ellington', 'Duke Ellington Orchestra']",0.587,142627,0.556,0,6ejDX4lnx4ZzSoLgpkfLOV,0.353,3,0.682,-16.121,0,Ko-Ko,9,1940-01-01,0.224,98.809,0.558
2022,0.946,"['Duke Ellington', 'Duke Ellington Orchestra']",0.314,217373,0.168,0,7xIddxJCLML3j25gf7XbIx,0.801,5,0.81,-21.64,1,Warm Valley,15,1940-01-01,0.0982,78.142,0.427
2023,0.733,['Lord Invader'],0.716,160354,0.541,0,7yEgI7afrdTMLpFlVVD9l4,0.000121,5,0.104,-10.762,1,Teddy Boy Calypso Bring Back the Old Cat O' Nine,11,1940-01-01,0.172,88.872,0.939
2024,0.968,"['Benny Goodman', 'Charlie Christian', 'Benny Goodman Sextet']",0.699,194773,0.362,0,11xxZ64fTjZQYd2Mka1fFs,0.181,5,0.119,-8.304,0,Flying Home - First Alternate Take,9,1940,0.0618,165.805,0.757
2025,0.809,"['Duke Ellington', 'Duke Ellington Orchestra']",0.53,253507,0.406,0,14y9e6OBSreGRRY9HAUX8f,0.802,5,0.302,-18.361,1,Conga brava,7,1940-01-01,0.263,111.172,0.631
2026,0.779,"['Duke Ellington', 'Duke Ellington Orchestra']",0.618,273400,0.357,0,1fcCkvNUvvQYFj9eTrMW5T,0.708,10,0.156,-17.824,0,Pussy Willow,8,1940-01-01,0.231,158.498,0.623
2027,0.805,"['Duke Ellington', 'Duke Ellington Orchestra']",0.291,258827,0.148,0,2kQQkfeCbfPxHTPt0a1bkH,0.73,5,0.565,-25.137,1,Mood Indigo,8,1940-01-01,0.0613,69.464,0.394
2028,0.957,"['Duke Ellington', 'Johnny Hodges']",0.416,195200,0.229,0,3EsArIYaGS2QK5ipNjAPwl,0.886,10,0.0825,-11.916,1,Warm Valley - Take 1; Remastered - 1995,7,1940,0.032,77.594,0.157
2029,0.759,"['Duke Ellington', 'Duke Ellington Orchestra']",0.535,232267,0.291,0,3vd07nwjgSeINLrabWOzEJ,0.725,0,0.369,-18.961,1,Bojangles,8,1940-01-01,0.167,168.854,0.67
2030,0.804,['Lord Invader'],0.618,203040,0.378,0,40AsRmHJSv0kBMDGASV6L5,0.0,0,0.236,-12.694,1,Saga Boy's in Town,5,1940-01-01,0.341,90.135,0.964
2031,0.767,['Lord Invader'],0.73,154372,0.682,0,4DHAtO5oeH6CZrUN0zE5Io,0.00604,8,0.262,-9.961,1,My Experience on the Rieperbahn,8,1940-01-01,0.139,136.46,0.955
2032,0.979,['Arthur Askey'],0.838,158493,0.213,0,50l1qU4KJAKooGb7nlpt8y,0.00047,3,0.108,-15.875,1,The Bee Song - 1938 Recording,6,1940,0.203,100.315,0.707
2033,0.922,"['Duke Ellington', 'Duke Ellington Orchestra']",0.498,311200,0.209,0,65Bjo6bEk2LhZAeeTguSAo,0.791,7,0.264,-18.428,0,Sepia Panorama,8,1940-01-01,0.113,92.337,0.336
2034,0.969,['Johnny Hodges & His Orchestra'],0.281,176760,0.132,0,66vNamMy9ikLtfuQ0zRpuy,0.898,9,0.112,-15.961,0,Day Dream - Remastered - 1995,8,1940,0.0316,87.084,0.151
2035,0.973,"['Billie Holiday', 'Benny Carter & His All Star Orchestra']",0.609,195027,0.105,0,6rOBdIZ7ZPZ7nEQQ3bg0Bf,0.00511,2,0.116,-15.246,0,Loveless Love (with Benny Carter & His All Star Orchestra) - Take 2,9,1940,0.0344,108.679,0.616
2036,0.866,"['Duke Ellington', 'Duke Ellington Orchestra']",0.572,218667,0.349,0,7KB6aOtxf3sfjtX0OOnkLH,0.917,6,0.278,-19.764,1,Harlem Air Shaft,7,1940-01-01,0.107,96.022,0.409
2037,0.747,"['Duke Ellington', 'Duke Ellington Orchestra']",0.592,193640,0.483,0,7sz44kW5t8aDqbHDqy0B9y,0.92,0,0.306,-16.327,1,Chatterbox,7,1940-01-01,0.0836,103.732,0.6
2038,0.585,"['Benny Goodman Sextet', 'Benny Goodman', 'Charlie Christian']",0.677,175227,0.552,0,0EjZFp647jDYC8kmX7FkFa,0.00411,5,0.149,-12.205,1,Good Enough to Keep (Air Mail Special) - Alternate Take,9,1940,0.0285,110.589,0.893
2039,0.694,"['Duke Ellington', 'Duke Ellington Orchestra']",0.608,275133,0.618,0,0lU0eFIggcIiEO9QpUZwlQ,0.307,5,0.435,-14.926,0,The Flaming Sword,6,1940-01-01,0.137,110.737,0.371
2040,0.797,"['Duke Ellington', 'Duke Ellington Orchestra']",0.47,169173,0.391,0,1Y2OC2rIWDFIeU33cP1rki,0.888,1,0.363,-17.84,1,Rumpus in Richmond,6,1940-01-01,0.126,179.415,0.517
2041,0.898,['Count Basie'],0.423,175333,0.41,0,1kUMRFeZLoq7CROIHtAfAj,0.202,10,0.097,-14.067,1,Tuesday at Ten,7,1940,0.0492,179.63,0.734
2042,0.906,"['Benny Goodman Sextet', 'Benny Goodman', 'Charlie Christian']",0.777,183107,0.362,0,28RqPaD3vASHLuyiwBZDyb,0.0555,10,0.0918,-11.007,1,Breakfast Feud (feat. Benny Goodman & Charlie Christian),8,1940,0.0394,105.953,0.771
2043,0.898,"['Benny Goodman', 'Charlie Christian', 'Benny Goodman Sextet']",0.78,194373,0.47,0,2PuUDkoNkmNhQQVLQaG95Y,0.751,9,0.066,-9.387,0,Gone with What Wind - Alternate Take,8,1940,0.0356,104.884,0.817
2044,0.99,['Duke Ellington'],0.362,201467,0.0889,0,3S4AB3gN0xlDkXRlt3Pmgj,0.159,10,0.0831,-15.521,1,I Got It Bad (and That Ain't Good) - 1995 Remastered,8,1940,0.0313,72.924,0.135
2045,0.897,['Johnny Hodges & His Orchestra'],0.651,175627,0.138,0,3rHpNjrqx2Dh5FeTspuxz7,0.672,1,0.0973,-13.207,1,"That's The Blues, Old Man - Remastered - 1995",7,1940,0.052,89.317,0.583
2046,0.624,"['Duke Ellington', 'Duke Ellington Orchestra']",0.548,167667,0.414,0,3yfvMjjQI6bgPEXH6SWA3r,0.823,10,0.675,-17.113,0,Stompy Jones,6,1940-01-01,0.129,106.898,0.386
2047,0.958,['Johnny Hodges & His Orchestra'],0.831,186373,0.0869,0,5edCoClwnLb876d2xTIas8,0.792,5,0.136,-17.196,1,Junior Hop - Remastered - 1995,8,1940,0.0458,141.141,0.721
2048,0.695,"['Benny Goodman', 'Charlie Christian', 'Benny Goodman Sextet']",0.687,182573,0.383,0,6M4zq5MrZroK5QT9ZHoa20,0.000111,2,0.131,-12.929,0,Wholly Cats,9,1940,0.0588,105.703,0.736
2049,0.701,"['Benny Goodman Sextet', 'Benny Goodman', 'Charlie Christian']",0.606,172907,0.438,0,6kicIixVTDPc7btClyhxux,0.364,5,0.103,-10.127,1,Boy Meets Goy (Grand Slam) (feat. Benny Goodman & Charlie Christian),9,1940,0.0316,100.05,0.933
2050,0.94,"['Count Basie', 'Lester Young']",0.591,137373,0.298,0,7pmuE45g0X1aHMa21lBd6T,0.252,8,0.181,-15.614,1,Moten Swing (feat. Lester Young),6,1940,0.0555,94.886,0.513
2051,0.975,['Johnny Hodges'],0.225,270933,0.0865,0,0SmyKruRDibxpTY4XwTIj6,0.781,1,0.11,-19.367,1,Come Sunday - Remastered - 1995,4,1940,0.0348,87.171,0.158
2052,0.985,['Count Basie'],0.479,190867,0.152,0,0qu2s3QYKWxR7IO7YzzGkq,0.383,1,0.137,-16.114,1,"Feedin' the ""Bean""",6,1940,0.0448,174.736,0.72
2053,0.968,['Count Basie'],0.511,156293,0.241,0,17OxqYtYI31AIGQcb80nM6,0.792,1,0.111,-16.011,1,The World Is Mad Pt. 1 - 78rpm Version,4,1940,0.0487,105.234,0.754
2054,0.928,"['Duke Ellington', 'Duke Ellington Orchestra']",0.664,311560,0.167,0,1G7FHZLEu8rFI6jlkChMxR,0.489,2,0.84,-16.343,0,Boy Meets Horn,6,1940-01-01,0.0523,84.018,0.343
2055,0.828,"['Duke Ellington', 'Duke Ellington Orchestra']",0.567,203533,0.563,0,1LadyWhAV3uydmeK7biXOy,0.766,3,0.957,-16.316,0,Slap Happy,5,1940-01-01,0.378,93.34,0.493
2056,0.89,['Lord Invader'],0.639,168507,0.416,0,1uATfwZ8Rso37uc7zcrAr4,0.0,5,0.152,-14.91,1,Aguiti,7,1940-01-01,0.134,100.837,0.771
2057,0.965,['Wilmoth Houdini'],0.598,187573,0.368,0,1yKL15Ahp2TD4SN0n2Jfhf,0.0,2,0.0396,-14.767,1,Poor but Ambitious,7,1940-01-01,0.0902,165.804,0.965
2058,0.994,['周璇'],0.544,170493,0.115,0,24b156VLFtckJS1Qlcq33b,0.0453,5,0.311,-14.907,1,何日君再來 - 一,4,1940-02-01,0.0456,114.34,0.646
2059,0.983,"['Billie Holiday', 'Eddie Heywood']",0.506,237173,0.0903,0,2DdFxStT7d8MpQJjHdyblI,0.00028,2,0.487,-14.551,0,All of Me (with Eddie Heywood & His Orchestra) - Take 3,10,1940,0.0357,110.037,0.435
2060,0.918,['Johnny Hodges & His Orchestra'],0.769,179640,0.135,0,2nLRHn7ZNJSEKy4Mstaz97,0.503,0,0.158,-13.269,0,Good Queen Bess - Take 1 [ Remastered],7,1940,0.0439,80.133,0.746
2061,0.802,"['Duke Ellington', 'Duke Ellington Orchestra']",0.633,253893,0.193,0,36FPWhcK2FgNxNmYp3W3se,0.839,1,0.253,-18.136,1,Never No Lament,6,1940-01-01,0.0478,95.7,0.661
2062,0.979,['Ying Yin Wu'],0.635,170600,0.39,0,3aZbyIEPgwLN6R8VY7il5p,0.737,0,0.0801,-7.625,1,大地回春,6,1940-02-01,0.0296,110.758,0.882
2063,0.979,"['Duke Ellington', 'Johnny Hodges']",0.4,202200,0.156,0,3vgEwEor47plAFCeP1w4z1,0.918,1,0.139,-17.221,1,After All - 1995 Remastered,5,1940,0.0316,81.605,0.139
2064,0.865,"['Duke Ellington', 'Duke Ellington Orchestra']",0.518,218933,0.266,0,40C8qBZ0VcTguMb4YHQcnA,0.775,5,0.89,-18.479,0,"Clarinet Lament, ""Barney's Concerto""",5,1940-01-01,0.113,91.699,0.597
2065,0.941,['The Tiger'],0.457,182160,0.401,0,4J3Vf2q2HcYuugdtx4bNEq,4.43e-05,9,0.309,-11.916,0,The Gold in Africa,6,1940-01-01,0.139,84.04,0.779
2066,0.929,"['Duke Ellington', 'Johnny Hodges']",0.702,197867,0.265,0,4OtlU3Ka9cJtfOoDC0Epea,0.722,1,0.0817,-12.592,1,Never No Lament - Remastered,5,1940,0.0365,109.232,0.707
2067,0.98,"['Johnny Hodges & His Orchestra', 'Johnny Hodges']",0.741,161840,0.252,0,4Y9pHMiHILOc7um5sbVKrY,0.92,1,0.105,-14.54,1,Goin' Out The Back Way - Remastered - 1995,6,1940,0.0476,79.175,0.711
2068,0.963,"['Duke Ellington', 'Duke Ellington Orchestra']",0.494,255560,0.0493,0,4zALmTnpRlypyQnYhQQ44E,0.899,1,0.114,-18.755,1,Star Dust,6,1940-01-01,0.116,82.417,0.531
2069,0.992,['周璇'],0.55,174000,0.179,0,518hViYwQtWJPJNZSP7bbS,0.108,5,0.0938,-11.845,1,夜上海,4,1940-02-01,0.034,111.153,0.708
